traffic_record_id,state,road_type,lane_count,speed_limit_kmph,has_signal,enforcement_level,blackspot_score,season,day_of_week,hour_of_day,lighting,weather,is_peak,vehicle_count_per_hr,avg_speed_kmph,peak,traffic_data_quality_flag,signal_status,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,signal_data_quality_flag,accident_occurred,month,day,week_of_year,is_weekend,is_night,speed_ratio,traffic_density,signal_efficiency
115,Telangana,urban,2,47,1,low,0.318,monsoon,5,20,Night,Rain,0,509.0,5.6,0,Unknown,Working,66.0,58.0,7.0,131.0,1.0,Unknown,0,7,5,27,1,1,0.11914893617021276,254.5,0.5038167938931297
116,Telangana,urban,2,47,1,low,0.318,monsoon,5,21,Night,Clear,1,742.0,9.1,1,Unknown,Working,29.0,75.0,6.0,110.0,1.0,Unknown,0,7,5,27,1,1,0.19361702127659575,371.0,0.2636363636363636
117,Telangana,urban,2,47,1,low,0.318,monsoon,5,22,Night,Rain,0,702.0,5.5,0,Unknown,Working,47.0,34.0,9.0,90.0,0.0,Unknown,0,7,5,27,1,1,0.11702127659574468,351.0,0.5222222222222223
118,Telangana,urban,2,47,1,low,0.318,monsoon,5,23,Night,Clear,0,752.0,16.2,0,Unknown,Working,76.0,94.0,9.0,179.0,1.0,Unknown,0,7,5,27,1,1,0.3446808510638298,376.0,0.4245810055865922
119,Telangana,urban,2,47,1,low,0.318,monsoon,6,0,Night,Clear,0,688.0,11.4,0,Unknown,Working,52.0,83.0,9.0,144.0,1.0,Unknown,0,7,6,27,1,1,0.24255319148936172,344.0,0.3611111111111111
120,Telangana,urban,2,47,1,low,0.318,monsoon,6,1,Night,Rain,0,638.0,6.5,0,Unknown,Working,28.0,46.0,4.0,78.0,0.0,Unknown,0,7,6,27,1,1,0.13829787234042554,319.0,0.358974358974359
121,Telangana,urban,2,47,1,low,0.318,monsoon,6,2,Night,Rain,0,383.0,22.6,0,Unknown,Working,63.0,109.0,4.0,176.0,1.0,Unknown,0,7,6,27,1,1,0.48085106382978726,191.5,0.35795454545454547
122,Telangana,urban,2,47,1,low,0.318,monsoon,6,3,Night,Clear,0,561.0,11.6,0,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,6,27,1,1,0.24680851063829787,280.5,0.4195804195804196
123,Telangana,urban,2,47,1,low,0.318,monsoon,6,4,Night,Rain,0,662.0,15.3,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,1,0.32553191489361705,331.0,0.4195804195804196
124,Telangana,urban,2,47,1,low,0.318,monsoon,6,5,Dusk/Dawn,Rain,0,426.0,23.4,0,Unknown,Working,56.0,119.0,4.0,179.0,1.0,Unknown,0,7,6,27,1,1,0.4978723404255319,213.0,0.3128491620111732
125,Telangana,urban,2,47,1,low,0.318,monsoon,6,6,Day,Clear,0,549.0,16.8,0,Unknown,Working,70.0,97.0,6.0,173.0,1.0,Unknown,0,7,6,27,1,0,0.3574468085106383,274.5,0.4046242774566474
126,Telangana,urban,2,47,1,low,0.318,monsoon,6,7,Day,Rain,0,275.0,23.3,0,Unknown,Working,49.0,45.0,7.0,101.0,0.0,Unknown,0,7,6,27,1,0,0.4957446808510638,137.5,0.48514851485148514
127,Telangana,urban,2,47,1,low,0.318,monsoon,6,8,Day,Clear,0,398.0,18.6,0,Unknown,Working,68.0,112.0,6.0,186.0,2.0,Unknown,0,7,6,27,1,0,0.39574468085106385,199.0,0.3655913978494624
128,Telangana,urban,2,47,1,low,0.318,monsoon,6,9,Day,Rain,1,1030.0,8.4,1,Unknown,Working,84.0,104.0,6.0,194.0,2.0,Unknown,0,7,6,27,1,0,0.17872340425531916,515.0,0.4329896907216495
129,Telangana,urban,2,47,1,low,0.318,monsoon,6,10,Day,Rain,1,857.0,5.0,1,Unknown,Working,52.0,120.0,7.0,179.0,1.0,Unknown,0,7,6,27,1,0,0.10638297872340426,428.5,0.2905027932960894
130,Telangana,urban,2,47,1,low,0.318,monsoon,6,11,Day,Rain,1,1682.0,23.6,1,Unknown,Working,66.0,60.0,7.0,133.0,2.0,Unknown,0,7,6,27,1,0,0.5021276595744681,841.0,0.49624060150375937
131,Telangana,urban,2,47,1,low,0.318,monsoon,6,12,Day,Clear,0,485.0,16.3,0,Unknown,Working,53.0,110.0,4.0,167.0,3.0,Unknown,0,7,6,27,1,0,0.3468085106382979,242.5,0.31736526946107785
132,Telangana,urban,2,47,1,low,0.318,monsoon,6,13,Day,Rain,0,729.0,16.9,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.35957446808510635,364.5,0.4195804195804196
133,Telangana,urban,2,47,1,low,0.318,monsoon,6,14,Day,Clear,0,446.0,16.0,0,Unknown,Working,67.0,38.0,5.0,110.0,1.0,Unknown,0,7,6,27,1,0,0.3404255319148936,223.0,0.6090909090909091
134,Telangana,urban,2,47,1,low,0.318,monsoon,6,15,Day,Rain,0,745.0,20.8,0,Unknown,Working,69.0,77.0,4.0,150.0,2.0,Unknown,0,7,6,27,1,0,0.44255319148936173,372.5,0.46
135,Telangana,urban,2,47,1,low,0.318,monsoon,6,16,Day,Clear,0,724.0,20.1,0,Unknown,Working,79.0,62.0,6.0,147.0,0.0,Unknown,0,7,6,27,1,0,0.4276595744680851,362.0,0.5374149659863946
136,Telangana,urban,2,47,1,low,0.318,monsoon,6,17,Day,Thunderstorm,0,338.0,34.2,0,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,6,27,1,0,0.7276595744680852,169.0,0.4195804195804196
137,Telangana,urban,2,47,1,low,0.318,monsoon,6,18,Day,Rain,1,609.0,8.5,1,Unknown,Working,39.0,92.0,3.0,134.0,2.0,Unknown,0,7,6,27,1,0,0.18085106382978725,304.5,0.291044776119403
138,Telangana,urban,2,47,1,low,0.318,monsoon,6,19,Dusk/Dawn,Clear,1,649.0,16.0,1,Unknown,Working,53.0,104.0,7.0,164.0,0.0,Unknown,0,7,6,27,1,0,0.3404255319148936,324.5,0.3231707317073171
139,Telangana,urban,2,47,1,low,0.318,monsoon,6,21,Night,Rain,1,1404.0,5.0,1,Unknown,Working,75.0,86.0,6.0,167.0,3.0,Unknown,0,7,6,27,1,1,0.10638297872340426,702.0,0.4491017964071856
140,Telangana,urban,2,47,1,low,0.318,monsoon,6,22,Night,Rain,0,177.0,26.0,0,Unknown,Working,31.0,41.0,8.0,80.0,0.0,Unknown,1,7,6,27,1,1,0.5531914893617021,88.5,0.3875
141,Telangana,urban,2,47,1,low,0.318,monsoon,6,23,Night,Clear,0,371.0,27.1,0,Unknown,Working,60.0,89.0,7.0,156.0,2.0,Unknown,0,7,6,27,1,1,0.5765957446808511,185.5,0.38461538461538464
142,Telangana,urban,2,47,1,low,0.318,monsoon,0,0,Night,Thunderstorm,0,274.0,20.8,0,Unknown,Working,70.0,63.0,6.0,139.0,3.0,Unknown,0,7,7,28,0,1,0.44255319148936173,137.0,0.5035971223021583
143,Telangana,urban,2,47,1,low,0.318,monsoon,0,1,Night,Rain,0,654.0,5.0,0,Unknown,Working,43.0,34.0,9.0,86.0,2.0,Unknown,0,7,7,28,0,1,0.10638297872340426,327.0,0.5
144,Telangana,urban,2,47,1,low,0.318,monsoon,0,2,Night,Rain,0,698.0,23.6,0,Unknown,Working,63.0,39.0,9.0,111.0,0.0,Unknown,0,7,7,28,0,1,0.5021276595744681,349.0,0.5675675675675675
145,Telangana,urban,2,47,1,low,0.318,monsoon,0,3,Night,Rain,0,399.0,8.0,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,7,28,0,1,0.1702127659574468,199.5,0.4195804195804196
146,Telangana,urban,2,47,1,low,0.318,monsoon,0,4,Night,Rain,0,799.0,7.2,0,Unknown,Working,71.0,35.0,9.0,115.0,1.0,Unknown,0,7,7,28,0,1,0.15319148936170213,399.5,0.6173913043478261
147,Telangana,urban,2,47,1,low,0.318,monsoon,0,5,Dusk/Dawn,Clear,0,409.0,26.1,0,Unknown,Working,59.0,73.0,5.0,137.0,0.0,Unknown,0,7,7,28,0,1,0.5553191489361703,204.5,0.4306569343065693
148,Telangana,urban,2,47,1,low,0.318,monsoon,0,6,Day,Rain,0,548.0,14.2,0,Unknown,Working,53.0,92.0,4.0,149.0,1.0,Unknown,0,7,7,28,0,0,0.3021276595744681,274.0,0.35570469798657717
149,Telangana,urban,2,47,1,low,0.318,monsoon,0,7,Day,Rain,0,382.0,13.0,0,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.2765957446808511,191.0,0.4195804195804196
150,Telangana,urban,2,47,1,low,0.318,monsoon,0,8,Day,Clear,1,657.0,19.1,1,Unknown,Working,67.0,118.0,4.0,189.0,0.0,Unknown,0,7,7,28,0,0,0.4063829787234043,328.5,0.3544973544973545
151,Telangana,urban,2,47,1,low,0.318,monsoon,0,9,Day,Clear,1,1905.0,5.0,1,Unknown,Working,28.0,63.0,5.0,96.0,0.0,Unknown,0,7,7,28,0,0,0.10638297872340426,952.5,0.2916666666666667
152,Telangana,urban,2,47,1,low,0.318,monsoon,0,10,Day,Clear,1,1075.0,7.8,1,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.16595744680851063,537.5,0.4195804195804196
153,Telangana,urban,2,47,1,low,0.318,monsoon,0,11,Day,Clear,1,1128.0,7.1,1,Unknown,Working,84.0,31.0,6.0,121.0,2.0,Unknown,0,7,7,28,0,0,0.15106382978723404,564.0,0.6942148760330579
154,Telangana,urban,2,47,1,low,0.318,monsoon,0,12,Day,Rain,0,334.0,14.5,0,Unknown,Working,70.0,109.0,5.0,184.0,1.0,Unknown,0,7,7,28,0,0,0.30851063829787234,167.0,0.3804347826086957
155,Telangana,urban,2,47,1,low,0.318,monsoon,0,13,Day,Rain,0,693.0,9.2,0,Unknown,Working,31.0,70.0,4.0,105.0,1.0,Unknown,0,7,7,28,0,0,0.1957446808510638,346.5,0.29523809523809524
156,Telangana,urban,2,47,1,low,0.318,monsoon,0,14,Day,Rain,0,413.0,11.9,0,Unknown,Working,47.0,106.0,3.0,156.0,1.0,Unknown,0,7,7,28,0,0,0.25319148936170216,206.5,0.30128205128205127
157,Telangana,urban,2,47,1,low,0.318,monsoon,0,15,Day,Clear,0,675.0,14.7,0,Unknown,Working,82.0,76.0,3.0,161.0,1.0,Unknown,0,7,7,28,0,0,0.3127659574468085,337.5,0.5093167701863354
158,Telangana,urban,2,47,1,low,0.318,monsoon,0,16,Day,Rain,0,304.0,20.5,0,Unknown,Working,49.0,117.0,6.0,172.0,0.0,Unknown,0,7,7,28,0,0,0.43617021276595747,152.0,0.28488372093023256
159,Telangana,urban,2,47,1,low,0.318,monsoon,0,17,Day,Rain,1,686.0,9.1,1,Unknown,Working,43.0,89.0,7.0,139.0,3.0,Unknown,0,7,7,28,0,0,0.19361702127659575,343.0,0.30935251798561153
160,Telangana,urban,2,47,1,low,0.318,monsoon,0,18,Day,Clear,1,843.0,15.9,1,Unknown,Working,70.0,109.0,7.0,186.0,1.0,Unknown,0,7,7,28,0,0,0.3382978723404255,421.5,0.3763440860215054
161,Telangana,urban,2,47,1,low,0.318,monsoon,0,19,Dusk/Dawn,Rain,1,750.0,5.0,1,Unknown,Working,84.0,40.0,6.0,130.0,2.0,Unknown,0,7,7,28,0,0,0.10638297872340426,375.0,0.6461538461538462
162,Telangana,urban,2,47,1,low,0.318,monsoon,0,20,Night,Rain,1,694.0,5.0,1,Unknown,Working,71.0,73.0,9.0,153.0,2.0,Unknown,0,7,7,28,0,1,0.10638297872340426,347.0,0.46405228758169936
163,Telangana,urban,2,47,1,low,0.318,monsoon,0,21,Night,Rain,1,578.0,5.0,1,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,1,0.10638297872340426,289.0,0.4195804195804196
164,Telangana,urban,2,47,1,low,0.318,monsoon,0,22,Night,Rain,0,387.0,23.6,0,Unknown,Working,51.0,114.0,7.0,172.0,1.0,Unknown,0,7,7,28,0,1,0.5021276595744681,193.5,0.29651162790697677
165,Telangana,urban,2,47,1,low,0.318,monsoon,0,23,Night,Clear,0,707.0,10.6,0,Unknown,Working,57.0,107.0,7.0,171.0,1.0,Unknown,0,7,7,28,0,1,0.225531914893617,353.5,0.3333333333333333
166,Telangana,urban,2,51,1,low,0.146,monsoon,1,0,Night,Rain,0,356.0,18.0,0,Unknown,Working,31.0,70.0,8.0,109.0,1.0,Unknown,0,7,1,27,0,1,0.35294117647058826,178.0,0.28440366972477066
167,Telangana,urban,2,51,1,low,0.146,monsoon,1,1,Night,Rain,0,200.0,19.5,0,Unknown,Working,67.0,107.0,10.0,184.0,2.0,Unknown,0,7,1,27,0,1,0.38235294117647056,100.0,0.3641304347826087
168,Telangana,urban,2,51,1,low,0.146,monsoon,1,2,Night,Rain,0,347.0,14.1,0,Unknown,Working,50.0,120.0,10.0,180.0,0.0,Unknown,0,7,1,27,0,1,0.27647058823529413,173.5,0.2777777777777778
169,Telangana,urban,2,51,1,low,0.146,monsoon,1,3,Night,Rain,0,529.0,11.9,0,Unknown,Working,67.0,61.0,10.0,138.0,1.0,Unknown,0,7,1,27,0,1,0.23333333333333334,264.5,0.4855072463768116
170,Telangana,urban,2,51,1,low,0.146,monsoon,1,4,Night,Rain,0,632.0,15.6,0,Unknown,Working,0.0,63.0,9.0,125.0,1.0,sig_glitch,0,7,1,27,0,1,0.30588235294117644,316.0,0.0
171,Telangana,urban,2,51,1,low,0.146,monsoon,1,5,Dusk/Dawn,Clear,0,490.0,28.2,0,Unknown,Working,69.0,76.0,7.0,152.0,0.0,Unknown,0,7,1,27,0,1,0.5529411764705883,245.0,0.45394736842105265
172,Telangana,urban,2,51,1,low,0.146,monsoon,1,6,Day,Clear,0,351.0,23.6,0,Unknown,Working,64.0,59.0,3.0,126.0,3.0,Unknown,0,7,1,27,0,0,0.4627450980392157,175.5,0.5079365079365079
173,Telangana,urban,2,51,1,low,0.146,monsoon,1,7,Day,Rain,0,419.0,21.4,0,Unknown,Working,55.0,64.0,65.0,126.0,0.0,sig_glitch,0,7,1,27,0,0,0.41960784313725485,209.5,0.4365079365079365
174,Telangana,urban,2,51,1,low,0.146,monsoon,1,8,Day,Clear,1,1097.0,14.5,1,Unknown,Working,39.0,85.0,6.0,130.0,0.0,Unknown,0,7,1,27,0,0,0.28431372549019607,548.5,0.3
175,Telangana,urban,2,51,1,low,0.146,monsoon,1,9,Day,Rain,1,541.0,10.6,1,Unknown,Working,29.0,120.0,7.0,156.0,0.0,Unknown,0,7,1,27,0,0,0.20784313725490194,270.5,0.1858974358974359
176,Telangana,urban,2,51,1,low,0.146,monsoon,1,10,Day,Thunderstorm,1,437.0,30.5,1,Unknown,Working,47.0,79.0,6.0,132.0,0.0,Unknown,0,7,1,27,0,0,0.5980392156862745,218.5,0.3560606060606061
177,Telangana,urban,2,51,1,low,0.146,monsoon,1,11,Day,Rain,1,705.0,23.6,1,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.4627450980392157,352.5,0.4195804195804196
178,Telangana,urban,2,51,1,low,0.146,monsoon,1,12,Day,Rain,0,348.0,19.8,0,Unknown,Working,88.0,84.0,7.0,179.0,1.0,Unknown,0,7,1,27,0,0,0.38823529411764707,174.0,0.49162011173184356
179,Telangana,urban,2,51,1,low,0.146,monsoon,1,13,Day,Rain,0,377.0,23.6,0,Unknown,Working,57.0,61.0,3.0,121.0,2.0,Unknown,0,7,1,27,0,0,0.4627450980392157,188.5,0.47107438016528924
180,Telangana,urban,2,51,1,low,0.146,monsoon,1,14,Day,Rain,0,351.0,18.4,0,Unknown,Working,83.0,65.0,3.0,151.0,3.0,Unknown,0,7,1,27,0,0,0.3607843137254902,175.5,0.5496688741721855
181,Telangana,urban,2,51,1,low,0.146,monsoon,1,15,Day,Rain,0,517.0,13.9,0,Unknown,Working,62.0,115.0,6.0,183.0,1.0,Unknown,0,7,1,27,0,0,0.27254901960784317,258.5,0.33879781420765026
182,Telangana,urban,2,51,1,low,0.146,monsoon,1,16,Day,Thunderstorm,0,232.0,33.7,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.6607843137254903,116.0,0.4195804195804196
183,Telangana,urban,2,51,1,low,0.146,monsoon,1,17,Day,Rain,1,1630.0,5.0,1,Unknown,Working,60.0,77.0,3.0,140.0,4.0,Unknown,0,7,1,27,0,0,0.09803921568627451,815.0,0.42857142857142855
184,Telangana,urban,2,51,1,low,0.146,monsoon,1,18,Day,Thunderstorm,1,781.0,25.0,1,Unknown,Working,81.0,95.0,6.0,182.0,1.0,Unknown,0,7,1,27,0,0,0.49019607843137253,390.5,0.44505494505494503
185,Telangana,urban,2,51,1,low,0.146,monsoon,1,19,Dusk/Dawn,Thunderstorm,1,530.0,15.7,1,Unknown,Working,37.0,82.0,6.0,125.0,1.0,Unknown,0,7,1,27,0,0,0.3078431372549019,265.0,0.296
186,Telangana,urban,2,51,1,low,0.146,monsoon,1,20,Night,Clear,1,1264.0,14.6,1,Unknown,Working,0.0,63.0,8.0,105.0,0.0,sig_glitch,0,7,1,27,0,1,0.28627450980392155,632.0,0.0
187,Telangana,urban,2,51,1,low,0.146,monsoon,1,21,Night,Clear,1,1462.0,6.6,1,Unknown,Working,70.0,104.0,8.0,182.0,1.0,Unknown,0,7,1,27,0,1,0.12941176470588234,731.0,0.38461538461538464
188,Telangana,urban,2,51,1,low,0.146,monsoon,1,22,Night,Clear,0,692.0,16.5,0,Unknown,Working,29.0,38.0,6.0,73.0,2.0,Unknown,1,7,1,27,0,1,0.3235294117647059,346.0,0.3972602739726027
189,Telangana,urban,2,51,1,low,0.146,monsoon,1,23,Night,Clear,0,246.0,26.2,0,Unknown,Working,84.0,82.0,6.0,172.0,1.0,Unknown,0,7,1,27,0,1,0.5137254901960784,123.0,0.4883720930232558
190,Telangana,urban,2,51,1,low,0.146,monsoon,2,0,Night,Clear,0,965.0,9.4,0,Unknown,Working,78.0,97.0,4.0,179.0,3.0,Unknown,0,7,2,27,0,1,0.1843137254901961,482.5,0.43575418994413406
191,Telangana,urban,2,51,1,low,0.146,monsoon,2,1,Night,Rain,0,549.0,20.9,0,Unknown,Working,52.0,39.0,3.0,94.0,1.0,Unknown,0,7,2,27,0,1,0.40980392156862744,274.5,0.5531914893617021
192,Telangana,urban,2,51,1,low,0.146,monsoon,2,2,Night,Clear,0,764.0,16.6,0,Unknown,Working,81.0,101.0,8.0,190.0,1.0,Unknown,0,7,2,27,0,1,0.3254901960784314,382.0,0.4263157894736842
193,Telangana,urban,2,51,1,low,0.146,monsoon,2,3,Night,Clear,0,513.0,13.4,0,Unknown,Working,71.0,100.0,6.0,177.0,1.0,Unknown,0,7,2,27,0,1,0.2627450980392157,256.5,0.4011299435028249
194,Telangana,urban,2,51,1,low,0.146,monsoon,2,4,Night,Rain,0,479.0,10.3,0,Unknown,Working,33.0,35.0,9.0,77.0,1.0,Unknown,0,7,2,27,0,1,0.2019607843137255,239.5,0.42857142857142855
195,Telangana,urban,2,51,1,low,0.146,monsoon,2,5,Dusk/Dawn,Clear,0,927.0,15.3,0,Unknown,Working,57.0,38.0,7.0,102.0,1.0,Unknown,0,7,2,27,0,1,0.3,463.5,0.5588235294117647
196,Telangana,urban,2,51,1,low,0.146,monsoon,2,6,Day,Rain,0,733.0,10.0,0,Unknown,Working,64.0,119.0,5.0,188.0,1.0,Unknown,0,7,2,27,0,0,0.19607843137254902,366.5,0.3404255319148936
197,Telangana,urban,2,51,1,low,0.146,monsoon,2,7,Day,Clear,0,391.0,34.0,0,Unknown,Working,89.0,114.0,7.0,210.0,0.0,Unknown,0,7,2,27,0,0,0.6666666666666666,195.5,0.4238095238095238
198,Telangana,urban,2,51,1,low,0.146,monsoon,2,8,Day,Clear,1,662.0,17.3,1,Unknown,Working,61.0,116.0,3.0,180.0,1.0,Unknown,0,7,2,27,0,0,0.3392156862745098,331.0,0.3388888888888889
199,Telangana,urban,2,51,1,low,0.146,monsoon,2,9,Day,Rain,1,932.0,9.9,1,Unknown,Working,32.0,63.0,3.0,98.0,2.0,Unknown,0,7,2,27,0,0,0.19411764705882353,466.0,0.32653061224489793
200,Telangana,urban,2,51,1,low,0.146,monsoon,2,10,Day,Rain,1,769.0,15.0,1,Unknown,Working,76.0,63.0,7.0,146.0,1.0,Unknown,0,7,2,27,0,0,0.29411764705882354,384.5,0.5205479452054794
201,Telangana,urban,2,51,1,low,0.146,monsoon,2,11,Day,Rain,1,935.0,12.0,1,Unknown,Working,51.0,109.0,4.0,164.0,2.0,Unknown,0,7,2,27,0,0,0.23529411764705882,467.5,0.31097560975609756
202,Telangana,urban,2,51,1,low,0.146,monsoon,2,12,Day,Rain,0,469.0,20.0,0,Unknown,Working,53.0,59.0,5.0,117.0,2.0,Unknown,0,7,2,27,0,0,0.39215686274509803,234.5,0.452991452991453
203,Telangana,urban,2,51,1,low,0.146,monsoon,2,13,Day,Rain,0,361.0,17.3,0,Unknown,Working,62.0,53.0,3.0,118.0,1.0,Unknown,0,7,2,27,0,0,0.3392156862745098,180.5,0.5254237288135594
204,Telangana,urban,2,51,1,low,0.146,monsoon,2,14,Day,Clear,0,336.0,26.3,0,Unknown,Working,90.0,69.0,3.0,162.0,5.0,Unknown,0,7,2,27,0,0,0.515686274509804,168.0,0.5555555555555556
205,Telangana,urban,2,51,1,low,0.146,monsoon,2,15,Day,Clear,0,336.0,31.8,0,Unknown,Working,85.0,115.0,6.0,206.0,1.0,Unknown,0,7,2,27,0,0,0.6235294117647059,168.0,0.41262135922330095
206,Telangana,urban,2,51,1,low,0.146,monsoon,2,16,Day,Rain,0,268.0,19.6,0,Unknown,Working,68.0,50.0,7.0,125.0,0.0,Unknown,0,7,2,27,0,0,0.3843137254901961,134.0,0.544
207,Telangana,urban,2,51,1,low,0.146,monsoon,2,17,Day,Rain,1,594.0,26.5,1,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.5196078431372549,297.0,0.4195804195804196
208,Telangana,urban,2,51,1,low,0.146,monsoon,2,18,Day,Thunderstorm,1,1536.0,16.2,1,Unknown,Working,54.0,47.0,7.0,108.0,2.0,Unknown,0,7,2,27,0,0,0.3176470588235294,768.0,0.5
209,Telangana,urban,2,51,1,low,0.146,monsoon,2,19,Dusk/Dawn,Rain,1,666.0,14.7,1,Unknown,Working,63.0,80.0,7.0,150.0,0.0,Unknown,0,7,2,27,0,0,0.28823529411764703,333.0,0.42
210,Telangana,urban,2,51,1,low,0.146,monsoon,2,20,Night,Rain,1,786.0,5.0,1,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.09803921568627451,393.0,0.4195804195804196
211,Telangana,urban,2,51,1,low,0.146,monsoon,2,21,Night,Rain,1,833.0,16.0,1,Unknown,Working,32.0,119.0,7.0,158.0,0.0,Unknown,0,7,2,27,0,1,0.3137254901960784,416.5,0.20253164556962025
212,Telangana,urban,2,51,1,low,0.146,monsoon,2,22,Night,Clear,0,690.0,16.4,0,Unknown,Working,42.0,105.0,9.0,156.0,2.0,Unknown,0,7,2,27,0,1,0.32156862745098036,345.0,0.2692307692307692
213,Telangana,urban,2,51,1,low,0.146,monsoon,2,23,Night,Thunderstorm,0,344.0,19.7,0,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.38627450980392153,172.0,0.4195804195804196
214,Telangana,urban,2,51,1,low,0.146,monsoon,3,0,Night,Rain,0,239.0,23.2,0,Unknown,Working,59.0,83.0,5.0,147.0,1.0,Unknown,0,7,3,27,0,1,0.4549019607843137,119.5,0.4013605442176871
215,Telangana,urban,2,51,1,low,0.146,monsoon,3,1,Night,Rain,0,594.0,13.6,0,Unknown,Working,58.0,68.0,4.0,130.0,2.0,Unknown,0,7,3,27,0,1,0.26666666666666666,297.0,0.4461538461538462
216,Telangana,urban,2,51,1,low,0.146,monsoon,3,2,Night,Rain,0,608.0,20.0,0,Unknown,Working,51.0,71.0,8.0,130.0,1.0,Unknown,0,7,3,27,0,1,0.39215686274509803,304.0,0.3923076923076923
217,Telangana,urban,2,51,1,low,0.146,monsoon,3,3,Night,Rain,0,539.0,13.4,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.2627450980392157,269.5,0.4195804195804196
218,Telangana,urban,2,51,1,low,0.146,monsoon,3,4,Night,Clear,0,992.0,16.9,0,Unknown,Working,44.0,75.0,5.0,124.0,1.0,Unknown,0,7,3,27,0,1,0.33137254901960783,496.0,0.3548387096774194
219,Telangana,urban,2,51,1,low,0.146,monsoon,3,5,Dusk/Dawn,Thunderstorm,0,238.0,36.7,0,Unknown,Working,36.0,103.0,7.0,146.0,0.0,Unknown,0,7,3,27,0,1,0.719607843137255,119.0,0.2465753424657534
220,Telangana,urban,2,51,1,low,0.146,monsoon,3,6,Day,Rain,0,478.0,16.4,0,Unknown,Working,32.0,84.0,5.0,121.0,0.0,Unknown,0,7,3,27,0,0,0.32156862745098036,239.0,0.2644628099173554
221,Telangana,urban,2,51,1,low,0.146,monsoon,3,7,Day,Rain,0,277.0,18.7,0,Unknown,Working,62.0,44.0,7.0,113.0,1.0,Unknown,0,7,3,27,0,0,0.36666666666666664,138.5,0.5486725663716814
222,Telangana,urban,2,51,1,low,0.146,monsoon,3,8,Day,Clear,1,1206.0,8.1,1,Unknown,Working,87.0,106.0,3.0,196.0,2.0,Unknown,0,7,3,27,0,0,0.1588235294117647,603.0,0.44387755102040816
223,Telangana,urban,2,51,1,low,0.146,monsoon,3,9,Day,Rain,1,957.0,5.0,1,Unknown,Working,55.0,73.0,7.0,135.0,1.0,Unknown,0,7,3,27,0,0,0.09803921568627451,478.5,0.4074074074074074
224,Telangana,urban,2,51,1,low,0.146,monsoon,3,10,Day,Rain,1,1142.0,23.6,1,Unknown,Working,25.0,106.0,5.0,136.0,1.0,Unknown,0,7,3,27,0,0,0.4627450980392157,571.0,0.18382352941176472
225,Telangana,urban,2,51,1,low,0.146,monsoon,3,11,Day,Clear,1,981.0,7.6,1,Unknown,Working,80.0,80.0,7.0,167.0,2.0,Unknown,0,7,3,27,0,0,0.14901960784313725,490.5,0.47904191616766467
226,Telangana,urban,2,51,1,low,0.146,monsoon,3,12,Day,Thunderstorm,0,695.0,19.7,0,Unknown,Working,29.0,31.0,4.0,64.0,0.0,Unknown,0,7,3,27,0,0,0.38627450980392153,347.5,0.453125
227,Telangana,urban,2,51,1,low,0.146,monsoon,3,13,Day,Clear,0,409.0,23.6,0,Unknown,Working,65.0,49.0,3.0,117.0,1.0,Unknown,0,7,3,27,0,0,0.4627450980392157,204.5,0.5555555555555556
228,Telangana,urban,2,51,1,low,0.146,monsoon,3,14,Day,Clear,0,361.0,31.9,0,Unknown,Working,52.0,34.0,6.0,92.0,3.0,Unknown,0,7,3,27,0,0,0.6254901960784314,180.5,0.5652173913043478
229,Telangana,urban,2,51,1,low,0.146,monsoon,3,15,Day,Thunderstorm,0,478.0,24.8,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.48627450980392156,239.0,0.4195804195804196
230,Telangana,urban,2,51,1,low,0.146,monsoon,3,16,Day,Thunderstorm,0,246.0,34.0,0,Unknown,Working,57.0,120.0,4.0,181.0,0.0,Unknown,0,7,3,27,0,0,0.6666666666666666,123.0,0.3149171270718232
231,Telangana,urban,2,51,1,low,0.146,monsoon,3,17,Day,Rain,1,837.0,12.0,1,Unknown,Working,58.0,116.0,5.0,179.0,2.0,Unknown,0,7,3,27,0,0,0.23529411764705882,418.5,0.3240223463687151
